"ID","TCODE","SCREENS_ID","SELECTION","HIDEFLG","SEQNO","ROWPOS","COLPOS","PARAGRAPH","WIDTH","TYPE","DATAPRECISION","DATASCALE","INDISP","SUBINDISP","EDITABLE","MAXVALUE","MINVALUE","EDOPTSIZE","EDOPTMAXLENGTH","RUBYCODE","EDOPTMULTIPLE","EDOPTROW","EDOPTCOLS","EDOPTVALUE","TBLKEY","SUMKEY","CRTFIELD","EXPIREDATE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","UPDATED_AT"
2159,"usergroup_name_upd",61,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2160,"fieldcode_update_ip",61,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2161,"fieldcode_created_at",61,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2163,"fieldcode_updated_at",61,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/11 23:01:58
2164,"fieldcode_tcode",61,1,0,10,9,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 23:01:58,2013/07/12 0:17:49
2165,"id",6,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2166,"chilscreen_id",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2167,"chilscreen_screen_id",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2168,"screen_tcode",6,1,0,10,1,1,0,180,"varchar2",0,0,1,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:29:24
2169,"screen_tcode_view",6,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2170,"screen_strselect",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2171,"screen_strwhere",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2172,"screen_strgrouporder",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2173,"screen_ymlcode",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2174,"screen_cdrflayout",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2175,"screen_remark",6,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2176,"chilscreen_screen_id_chil",6,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2177,"screen_tcode_chil",6,1,0,20,2,1,0,180,"varchar2",0,0,1,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:29:37
2178,"screen_tcode_view_chil",6,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2179,"screen_strselect_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2180,"screen_strwhere_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2181,"screen_strgrouporder_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:36,2013/07/12 23:22:36
2182,"screen_ymlcode_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2183,"screen_cdrflayout_chil",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2184,"screen_remark_chil",6,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2185,"chilscreen_expiredate",6,1,0,30,3,1,0,60,"date",0,0,0,0,1,0,0,10,7,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:27:16
2186,"chilscreen_remark",6,1,0,40,4,1,0,300,"textarea",0,0,0,0,1,0,0,200,200,,0,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:27:36
2187,"chilscreen_person_id_upd",6,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2188,"person_code_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2189,"person_name_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2190,"person_email_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2191,"person_remark_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2192,"usergroup_code_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2193,"usergroup_name_upd",6,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2194,"chilscreen_update_ip",6,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2195,"chilscreen_created_at",6,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2196,"chilscreen_updated_at",6,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/12 23:22:37,2013/07/12 23:22:37
2205,"pobject_tcode",22,1,0,5,1,1,0,180,"varchar2",0,0,0,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/13 14:49:18,2013/07/13 15:11:23
2279,"loca_prfct_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2280,"loca_addr1_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2281,"loca_addr2_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2282,"loca_tel_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2283,"loca_fax_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2284,"loca_mail_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2285,"loca_remark_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2286,"cust_loca_id_billings",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2287,"loca_code_billings",11,1,0,999,1,1,,240,"varchar2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2288,"loca_name_billings",11,1,0,999,1,2,,300,"varchar2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2289,"loca_abbr_billings",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:22,2013/07/15 20:37:22
2290,"loca_zip_billings",11,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2291,"loca_country_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2292,"loca_prfct_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2293,"loca_addr1_billings",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2294,"loca_addr2_billings",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2295,"loca_tel_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2296,"loca_fax_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2297,"loca_mail_billings",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2298,"loca_remark_billings",11,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2299,"cust_personnameofcust",11,1,0,888,2,1,,180,"varchar2",,,0,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2300,"cust_person_id_chrg",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:23,2013/07/15 20:37:23
2301,"person_code_chrg",11,1,0,999,3,1,,60,"varchar2",,,1,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2302,"person_name_chrg",11,1,0,999,3,2,0,300,"varchar2",0,0,0,0,1,0,0,50,50,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15,2013/07/15
2303,"person_email_chrg",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2304,"person_remark_chrg",11,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2305,"usergroup_code_chrg",11,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2306,"usergroup_name_chrg",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2307,"cust_currency_id",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2308,"currency_code",11,1,0,999,4,1,,18,"varchar2",,,1,,1,,,3,3,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2309,"currency_name",11,1,0,999,4,2,,60,"varchar2",,,1,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2310,"currency_pricedecimal",11,1,0,999,,,,132,"number",1,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2311,"currency_amtdecimal",11,1,0,999,,,,132,"number",1,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2312,"currency_remark",11,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2313,"cust_remark",11,1,0,888,5,1,,300,"varchar2",,,0,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:24,2013/07/15 20:37:24
2314,"cust_custtype",11,1,0,888,6,1,,6,"char",,,0,,1,,,1,1,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2315,"cust_expiredate",11,1,0,888,7,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2316,"cust_person_id_upd",11,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2317,"person_code_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2318,"person_name_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2319,"person_email_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2320,"person_remark_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2321,"usergroup_code_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2322,"usergroup_name_upd",11,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2323,"cust_update_ip",11,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2324,"cust_created_at",11,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2325,"cust_updated_at",11,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:25,2013/07/15 20:37:25
2326,"id",11,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2327,"cust_id",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2328,"cust_loca_id_custs",11,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2329,"loca_code_custs",11,1,0,999,8,1,,240,"varchar2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2330,"loca_name_custs",11,1,0,999,8,2,,300,"varchar2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2331,"loca_abbr_custs",11,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2332,"loca_zip_custs",11,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2333,"loca_country_custs",11,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::51d4:5a75:329:629a%16",2013/07/15 20:37:26,2013/07/15 20:37:26
2461,"report_updated_at",26,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2462,"id",26,1,1,999,,,,132,"NUMBER",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2463,"report_id",26,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2464,"report_tcode",26,1,0,888,1,1,,180,"VARCHAR2",,,0,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2465,"report_filename",26,1,0,888,2,1,,300,"VARCHAR2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2466,"report_screen_id",26,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2467,"screen_tcode",26,1,0,999,,,,180,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2468,"screen_tcode_view",26,1,0,999,,,,180,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2469,"screen_strselect",26,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2470,"screen_strwhere",26,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2471,"screen_strgrouporder",26,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2472,"screen_ymlcode",26,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2473,"screen_cdrflayout",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2474,"screen_remark",26,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2475,"report_usergroup_id",26,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2476,"usergroup_code",26,1,0,999,3,1,,180,"VARCHAR2",,,1,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2477,"usergroup_name",26,1,0,999,3,2,,120,"VARCHAR2",,,1,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2478,"usergroup_remark",26,1,0,999,,,,300,"VARCHAR2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2479,"report_usergroup_id_pare",26,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2480,"usergroup_code_pare",26,1,0,999,4,1,,180,"VARCHAR2",,,1,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2481,"usergroup_name_pare",26,1,0,999,4,2,,120,"VARCHAR2",,,1,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2482,"usergroup_remark_pare",26,1,0,999,,,,300,"VARCHAR2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2483,"report_expiredate",26,1,0,888,5,1,,60,"DATE",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2484,"report_remark",26,1,0,888,6,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
